Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
151,0.58,0,80,93,9,5,74.5,0,0,0,0,0,0.023237943649291992,0.008672714233398438,0.0001354217529296875,0.0010647773742675781,0.0006301403045654297,0.006479501724243164
152,0.58,0,82,95,9,4,41.166666666666664,0,0,2,0,0,0.023607969284057617,0.008783578872680664,0.0001361370086669922,0.0011379718780517578,0.0006480216979980469,0.006528377532958984
153,0.56,0,83,96,4,1,153.0,0,0,0,1,0,0.023797035217285156,0.008886575698852539,0.00013709068298339844,0.0011379718780517578,0.0006480216979980469,0.006575107574462891
154,0.56,0,83,96,11,4,105.25,0,0,0,0,0,0.02401113510131836,0.009000539779663086,0.00013828277587890625,0.0011379718780517578,0.0006480216979980469,0.0066258907318115234
155,0.54,0,84,98,5,1,91.0,0,0,1,0,0,0.024324893951416016,0.009120464324951172,0.0001392364501953125,0.00119781494140625,0.0006589889526367188,0.0066699981689453125
156,0.54,0,84,98,8,5,67.66666666666667,0,0,0,0,0,0.024608135223388672,0.009237527847290039,0.00014019012451171875,0.00119781494140625,0.0006768703460693359,0.006719112396240234
157,0.56,0,84,98,4,2,71.33333333333333,0,0,0,0,0,0.024857759475708008,0.009349822998046875,0.000141143798828125,0.00119781494140625,0.0006909370422363281,0.006765127182006836
158,0.56,0,84,98,11,5,51.5,0,0,0,0,0,0.025064945220947266,0.009455680847167969,0.00014209747314453125,0.00119781494140625,0.0006909370422363281,0.006817817687988281
159,0.56,0,86,100,8,6,75.33333333333333,0,1,0,0,0,0.025449037551879883,0.009574651718139648,0.0001430511474609375,0.0012688636779785156,0.0007109642028808594,0.006864786148071289
160,0.58,0,86,100,11,6,74.0,0,0,0,0,0,0.025722980499267578,0.009679794311523438,0.00014400482177734375,0.0012688636779785156,0.0007297992706298828,0.006920337677001953
161,0.58,0,86,100,6,2,69.5,0,0,0,0,0,0.025908946990966797,0.009784698486328125,0.00014519691467285156,0.0012688636779785156,0.0007297992706298828,0.006968498229980469
162,0.58,0,86,100,3,3,30.5,0,0,0,0,0,0.02609419822692871,0.009901762008666992,0.00014638900756835938,0.0012688636779785156,0.0007297992706298828,0.007009744644165039
163,0.6,0,86,100,8,5,83.57142857142857,0,0,0,0,0,0.026387929916381836,0.010015487670898438,0.0001475811004638672,0.0012688636779785156,0.0007469654083251953,0.0070574283599853516
164,0.6,0,86,100,8,1,133.0,0,0,0,0,0,0.026639223098754883,0.010121822357177734,0.00014853477478027344,0.0012688636779785156,0.0007569789886474609,0.007107257843017578
165,0.62,0,86,100,8,6,66.25,0,0,0,0,0,0.026835918426513672,0.010226726531982422,0.0001494884490966797,0.0012688636779785156,0.0007569789886474609,0.0071561336517333984
166,0.6,0,86,100,10,3,39.333333333333336,0,0,0,0,0,0.027033090591430664,0.010330915451049805,0.00015044212341308594,0.0012688636779785156,0.0007569789886474609,0.0072057247161865234
167,0.58,0,87,101,2,1,167.0,0,0,0,1,0,0.027209997177124023,0.010435819625854492,0.0001513957977294922,0.0012688636779785156,0.0007569789886474609,0.007245779037475586
168,0.58,0,87,101,2,2,41.5,0,0,0,0,0,0.027480125427246094,0.010540962219238281,0.000152587890625,0.0012688636779785156,0.0007719993591308594,0.007284879684448242
169,0.6,0,87,101,5,3,65.25,0,0,0,0,0,0.02767801284790039,0.010658979415893555,0.00015354156494140625,0.0012688636779785156,0.0007719993591308594,0.00733184814453125
170,0.58,0,87,101,6,2,112.33333333333333,0,0,0,0,0,0.0278778076171875,0.010780811309814453,0.00015473365783691406,0.0012688636779785156,0.0007719993591308594,0.007376670837402344
171,0.58,0,87,101,7,3,110.5,0,0,0,0,0,0.028071880340576172,0.010889530181884766,0.0001556873321533203,0.0012688636779785156,0.0007719993591308594,0.007424592971801758
172,0.6,0,88,103,3,3,52.5,0,0,1,0,0,0.02836894989013672,0.011000394821166992,0.00015664100646972656,0.001317739486694336,0.0007882118225097656,0.007466793060302734
173,0.6,0,88,103,11,6,93.14285714285714,0,0,0,0,0,0.028602123260498047,0.011129379272460938,0.00015783309936523438,0.001317739486694336,0.0007882118225097656,0.007519960403442383
174,0.6,0,88,103,10,4,42.142857142857146,0,0,0,0,0,0.02880406379699707,0.011236429214477539,0.00015878677368164062,0.001317739486694336,0.0007882118225097656,0.007569789886474609
175,0.58,0,88,103,8,3,76.75,0,0,0,0,0,0.02899312973022461,0.01134037971496582,0.0001595020294189453,0.001317739486694336,0.0007882118225097656,0.007616758346557617
176,0.56,0,88,103,7,3,24.333333333333332,0,0,0,0,0,0.02918100357055664,0.011446237564086914,0.00016069412231445312,0.001317739486694336,0.0007882118225097656,0.007662057876586914
177,0.56,0,89,105,5,1,44.0,0,0,1,0,0,0.029473066329956055,0.011552095413208008,0.00016164779663085938,0.001371622085571289,0.0007994174957275391,0.007704019546508789
178,0.54,0,89,105,4,2,57.5,0,0,0,0,0,0.029653072357177734,0.01165914535522461,0.0001628398895263672,0.001371622085571289,0.0007994174957275391,0.007750272750854492
179,0.56,0,91,107,7,3,24.333333333333332,0,1,2,0,0,0.030000925064086914,0.011767387390136719,0.000164031982421875,0.0014493465423583984,0.0008141994476318359,0.0077972412109375
180,0.56,0,91,107,5,3,86.0,0,0,0,0,0,0.03020000457763672,0.011887311935424805,0.0001652240753173828,0.0014493465423583984,0.0008141994476318359,0.007843255996704102
181,0.56,0,93,109,8,2,84.0,0,1,1,0,0,0.030593156814575195,0.012015342712402344,0.00016641616821289062,0.0015294551849365234,0.0008294582366943359,0.007891178131103516
182,0.58,0,93,109,11,7,71.3,0,0,0,0,0,0.030824899673461914,0.012140035629272461,0.00016760826110839844,0.0015294551849365234,0.0008294582366943359,0.00794529914855957
183,0.56,0,95,111,8,4,105.4,0,1,2,0,0,0.03122997283935547,0.012259960174560547,0.00016880035400390625,0.001617431640625,0.0008475780487060547,0.007992267608642578
184,0.54,0,95,111,3,1,35.0,0,0,0,0,0,0.0314791202545166,0.01237797737121582,0.0001697540283203125,0.001617431640625,0.0008575916290283203,0.008039474487304688
185,0.54,0,95,111,6,3,104.25,0,0,0,0,0,0.03168892860412598,0.012503862380981445,0.00017070770263671875,0.001617431640625,0.0008575916290283203,0.008088827133178711
186,0.54,0,95,111,2,2,98.0,0,0,0,0,0,0.03187203407287598,0.012621879577636719,0.000171661376953125,0.001617431640625,0.0008575916290283203,0.008131027221679688
187,0.54,0,95,111,9,4,105.25,0,0,0,0,0,0.03209185600280762,0.012750864028930664,0.00017261505126953125,0.001617431640625,0.0008575916290283203,0.008179426193237305
188,0.54,0,95,111,14,7,120.0,0,0,0,0,0,0.032347917556762695,0.0128936767578125,0.00017380714416503906,0.001617431640625,0.0008575916290283203,0.00823354721069336
189,0.54,0,95,111,13,8,61.72727272727273,0,0,0,0,0,0.03258490562438965,0.013020753860473633,0.00017499923706054688,0.001617431640625,0.0008575916290283203,0.008286714553833008
190,0.52,0,96,113,12,5,77.42857142857143,0,0,1,0,0,0.03302407264709473,0.013155698776245117,0.0001761913299560547,0.0016965866088867188,0.0008754730224609375,0.00833749771118164
191,0.52,0,97,115,6,6,62.0,0,0,1,0,0,0.03341221809387207,0.013288736343383789,0.00017690658569335938,0.0017657279968261719,0.0008955001831054688,0.008386611938476562
192,0.54,0,97,115,4,3,104.25,0,0,0,0,0,0.03361701965332031,0.013415813446044922,0.0001780986785888672,0.0017657279968261719,0.0008955001831054688,0.008434534072875977
193,0.54,0,99,117,10,5,56.0,0,0,2,0,0,0.03398299217224121,0.013538837432861328,0.00017905235290527344,0.0018455982208251953,0.0009133815765380859,0.008483409881591797
194,0.54,0,99,117,10,7,60.666666666666664,0,0,0,0,0,0.03422117233276367,0.013673067092895508,0.00017976760864257812,0.0018455982208251953,0.0009133815765380859,0.008536577224731445
195,0.54,0,99,117,6,2,130.5,0,0,0,0,0,0.03443408012390137,0.01380610466003418,0.00018072128295898438,0.0018455982208251953,0.0009133815765380859,0.008582353591918945
196,0.56,0,100,119,2,1,10.0,0,0,1,0,0,0.034745216369628906,0.013929128646850586,0.00018167495727539062,0.0018994808197021484,0.0009243488311767578,0.008622407913208008
197,0.54,0,102,121,8,6,75.875,0,0,2,0,0,0.03511404991149902,0.01404714584350586,0.00018167495727539062,0.0019876956939697266,0.0009443759918212891,0.008672237396240234
198,0.54,0,102,121,8,5,104.83333333333333,0,0,0,0,0,0.035336971282958984,0.014177083969116211,0.00018286705017089844,0.0019876956939697266,0.0009443759918212891,0.008722543716430664
199,0.54,0,102,121,5,4,132.5,0,0,0,0,0,0.035552978515625,0.01431584358215332,0.00018358230590820312,0.0019876956939697266,0.0009443759918212891,0.008767127990722656
200,0.52,0,104,123,8,4,88.75,0,1,0,0,0,0.03594017028808594,0.014445781707763672,0.00018453598022460938,0.002069711685180664,0.0009624958038330078,0.008814096450805664
201,0.54,0,105,125,8,7,93.72727272727273,0,0,1,0,0,0.03631901741027832,0.014585733413696289,0.00018548965454101562,0.0021369457244873047,0.000982522964477539,0.00886392593383789
202,0.56,0,105,125,6,3,143.33333333333334,0,0,0,0,0,0.036538124084472656,0.014720916748046875,0.00018644332885742188,0.0021369457244873047,0.000982522964477539,0.008912324905395508
203,0.58,0,105,125,7,4,88.8,0,0,0,0,0,0.036843061447143555,0.014863014221191406,0.0001876354217529297,0.0021369457244873047,0.0010004043579101562,0.008958578109741211
204,0.58,0,105,125,7,3,126.33333333333333,0,0,0,0,0,0.03712201118469238,0.014991998672485352,0.00018858909606933594,0.0021369457244873047,0.0010151863098144531,0.00900888442993164
205,0.6,0,105,125,11,7,66.0,0,0,0,0,0,0.03737187385559082,0.015137195587158203,0.00018858909606933594,0.0021369457244873047,0.0010151863098144531,0.009061098098754883
206,0.58,0,105,125,4,3,113.6,0,0,0,0,0,0.03757596015930176,0.015268087387084961,0.0001895427703857422,0.0021369457244873047,0.0010151863098144531,0.00910496711730957
207,0.58,0,105,125,4,4,57.833333333333336,0,0,0,0,0,0.0377810001373291,0.015400886535644531,0.0001895427703857422,0.0021369457244873047,0.0010151863098144531,0.009147405624389648
208,0.58,0,105,125,9,4,128.4,0,0,0,0,0,0.038002967834472656,0.01553201675415039,0.00019049644470214844,0.0021369457244873047,0.0010151863098144531,0.009196758270263672
209,0.56,0,106,127,8,1,29.0,0,0,1,0,0,0.03835105895996094,0.015671730041503906,0.0001914501190185547,0.002199888229370117,0.001026153564453125,0.009244918823242188
210,0.54,0,106,127,6,2,196.0,0,0,0,0,0,0.03857111930847168,0.01580977439880371,0.0001914501190185547,0.002199888229370117,0.001026153564453125,0.009292840957641602
211,0.54,0,106,127,11,9,72.66666666666667,0,0,0,0,0,0.03881692886352539,0.015950918197631836,0.0001926422119140625,0.002199888229370117,0.001026153564453125,0.009343147277832031
212,0.52,0,108,129,10,3,42.25,0,1,0,0,0,0.0392298698425293,0.016086101531982422,0.0001926422119140625,0.0022928714752197266,0.0010411739349365234,0.009392023086547852
213,0.5,0,108,129,13,6,106.0,0,0,0,0,0,0.039481163024902344,0.016223430633544922,0.00019359588623046875,0.0022928714752197266,0.0010411739349365234,0.009449005126953125
214,0.52,0,108,129,7,5,98.83333333333333,0,0,0,0,0,0.03971099853515625,0.01636648178100586,0.00019359588623046875,0.0022928714752197266,0.0010411739349365234,0.00949716567993164
215,0.5,0,108,129,13,4,58.0,0,0,0,0,0,0.039961814880371094,0.016512632369995117,0.000194549560546875,0.0022928714752197266,0.0010411739349365234,0.009551286697387695
216,0.52,0,108,129,7,4,76.85714285714286,0,0,0,0,0,0.04018998146057129,0.016657590866088867,0.00019550323486328125,0.0022928714752197266,0.0010411739349365234,0.009597063064575195
217,0.52,0,108,129,4,2,122.0,0,0,0,0,0,0.04040408134460449,0.01680159568786621,0.00019669532775878906,0.0022928714752197266,0.0010411739349365234,0.009640216827392578
218,0.52,0,110,131,7,4,127.5,0,1,0,0,0,0.04081106185913086,0.016942739486694336,0.00019788742065429688,0.0023839473724365234,0.0010600090026855469,0.009685277938842773
219,0.52,0,110,131,4,4,78.25,0,0,0,0,0,0.041023969650268555,0.017078876495361328,0.00019884109497070312,0.0023839473724365234,0.0010600090026855469,0.009731531143188477
220,0.54,0,110,131,8,4,76.85714285714286,0,0,0,0,0,0.04126095771789551,0.0172269344329834,0.00019884109497070312,0.0023839473724365234,0.0010600090026855469,0.00977945327758789
221,0.56,0,111,133,9,5,62.333333333333336,0,0,2,0,0,0.04164314270019531,0.017359018325805664,0.00019979476928710938,0.0024688243865966797,0.001077890396118164,0.009826421737670898
222,0.56,0,111,133,12,7,139.71428571428572,0,0,0,0,0,0.04200100898742676,0.017515182495117188,0.00020074844360351562,0.0024688243865966797,0.0010967254638671875,0.009882450103759766
223,0.56,0,111,133,13,10,88.5,0,0,0,0,0,0.04226803779602051,0.017663002014160156,0.00020194053649902344,0.0024688243865966797,0.0010967254638671875,0.009939193725585938
224,0.58,0,111,133,5,3,44.666666666666664,0,0,0,0,0,0.042582035064697266,0.017808914184570312,0.0002028942108154297,0.0024688243865966797,0.0011129379272460938,0.009983062744140625
225,0.58,0,112,134,6,1,225.0,0,0,0,1,0,0.04281902313232422,0.017954111099243164,0.0002040863037109375,0.0024688243865966797,0.0011129379272460938,0.010031461715698242
226,0.6,0,112,134,4,4,61.666666666666664,0,0,0,0,0,0.04303312301635742,0.018094301223754883,0.0002052783966064453,0.0024688243865966797,0.0011129379272460938,0.010074138641357422
227,0.62,0,112,134,6,4,95.2,0,0,0,0,0,0.0432589054107666,0.01824212074279785,0.00020623207092285156,0.0024688243865966797,0.0011129379272460938,0.010116815567016602
228,0.64,0,113,136,7,5,72.71428571428571,0,0,1,0,0,0.043627023696899414,0.01838207244873047,0.00020623207092285156,0.0025458335876464844,0.001130819320678711,0.01016378402709961
229,0.64,0,113,136,4,2,81.66666666666667,0,0,0,0,0,0.04385113716125488,0.018532991409301758,0.00020694732666015625,0.0025458335876464844,0.001130819320678711,0.010207891464233398
230,0.66,0,113,136,6,3,137.75,0,0,0,0,0,0.0440671443939209,0.018670082092285156,0.00020813941955566406,0.0025458335876464844,0.001130819320678711,0.010255098342895508
231,0.68,0,115,138,10,5,118.33333333333333,0,0,2,0,0,0.04449582099914551,0.01881718635559082,0.0002090930938720703,0.0026445388793945312,0.0011487007141113281,0.010303974151611328
232,0.68,0,115,138,8,8,124.1,0,0,0,0,0,0.044734954833984375,0.018960237503051758,0.00021028518676757812,0.0026445388793945312,0.0011487007141113281,0.010353803634643555
233,0.68,0,115,138,11,4,97.75,0,0,0,0,0,0.04507708549499512,0.0191192626953125,0.00021028518676757812,0.0026445388793945312,0.0011653900146484375,0.010406017303466797
234,0.68,0,116,140,9,4,164.2,0,0,1,0,0,0.045495033264160156,0.019259214401245117,0.00021123886108398438,0.0027556419372558594,0.0011823177337646484,0.01045846939086914
235,0.68,0,116,140,13,11,93.2,0,0,0,0,0,0.04576420783996582,0.0194091796875,0.00021123886108398438,0.0027556419372558594,0.0011823177337646484,0.010514259338378906
236,0.66,0,116,140,9,4,54.0,0,0,0,0,0,0.04601597785949707,0.019570350646972656,0.00021219253540039062,0.0027556419372558594,0.0011823177337646484,0.01056218147277832
237,0.66,0,116,140,8,5,102.83333333333333,0,0,0,0,0,0.04625201225280762,0.01971721649169922,0.00021314620971679688,0.0027556419372558594,0.0011823177337646484,0.010609149932861328
238,0.64,0,117,142,6,2,194.33333333333334,0,0,1,0,0,0.04667997360229492,0.019866228103637695,0.00021409988403320312,0.002864837646484375,0.0011982917785644531,0.010652303695678711
239,0.62,0,117,142,10,5,121.83333333333333,0,0,0,0,0,0.0470120906829834,0.02001047134399414,0.00021529197692871094,0.002864837646484375,0.0012161731719970703,0.010704994201660156
240,0.62,0,119,144,4,2,71.33333333333333,0,0,2,0,0,0.047434091567993164,0.020152568817138672,0.0002162456512451172,0.0029709339141845703,0.0012314319610595703,0.010750770568847656
241,0.6,0,119,144,5,2,98.66666666666667,0,0,0,0,0,0.04766488075256348,0.020304441452026367,0.00021719932556152344,0.0029709339141845703,0.0012314319610595703,0.01079869270324707
242,0.58,0,119,144,17,5,70.77777777777777,0,0,0,0,0,0.04793596267700195,0.020453453063964844,0.0002181529998779297,0.0029709339141845703,0.0012314319610595703,0.010855436325073242
243,0.58,0,121,146,6,3,111.25,0,1,0,0,0,0.048378944396972656,0.020612478256225586,0.0002193450927734375,0.0030770301818847656,0.0012464523315429688,0.010901451110839844
244,0.58,0,121,146,10,8,171.625,0,0,0,0,0,0.0487208366394043,0.020781517028808594,0.00022029876708984375,0.0030770301818847656,0.001268148422241211,0.010955333709716797
245,0.58,0,121,146,8,3,108.33333333333333,0,0,0,0,0,0.0489649772644043,0.020935535430908203,0.00022125244140625,0.0030770301818847656,0.001268148422241211,0.011004209518432617
246,0.58,0,123,148,12,10,121.0,0,0,2,0,0,0.04943704605102539,0.021094322204589844,0.0002224445343017578,0.0031898021697998047,0.0012922286987304688,0.011056900024414062
247,0.6,0,123,148,6,2,112.33333333333333,0,0,0,0,0,0.04968404769897461,0.02125835418701172,0.00022363662719726562,0.0031898021697998047,0.0012922286987304688,0.011105060577392578
248,0.62,0,124,150,12,8,93.85714285714286,0,0,1,0,0,0.05010986328125,0.021408557891845703,0.00022459030151367188,0.003269672393798828,0.0013153553009033203,0.01115727424621582
249,0.6,0,125,152,10,5,116.375,0,0,1,0,0,0.050527095794677734,0.021562814712524414,0.00022554397583007812,0.003362417221069336,0.0013344287872314453,0.011210203170776367
250,0.62,0.5891148325358854,125,152,6,4,152.6,0,0,0,0,0,0.050843000411987305,0.02172374725341797,0.00022649765014648438,0.003362417221069336,0.0013344287872314453,0.011259317398071289
251,0.62,0.5891148325358854,125,152,9,6,72.33333333333333,0,0,0,0,0,0.05111098289489746,0.02189469337463379,0.00022745132446289062,0.003362417221069336,0.0013344287872314453,0.011380910873413086
252,0.6,0.5891148325358854,127,154,5,3,88.0,0,1,2,0,0,0.05154895782470703,0.022052526473999023,0.00022864341735839844,0.00347137451171875,0.0013506412506103516,0.011425018310546875
253,0.6,0.5891148325358854,128,156,4,3,91.5,0,0,1,0,0,0.05191397666931152,0.022205352783203125,0.0002295970916748047,0.0035505294799804688,0.0013654232025146484,0.011471271514892578
254,0.62,0.5891148325358854,128,156,8,6,64.88888888888889,0,0,0,0,0,0.05218005180358887,0.02237725257873535,0.00023055076599121094,0.0035505294799804688,0.0013654232025146484,0.011522769927978516
255,0.62,0.5891148325358854,128,156,5,2,143.33333333333334,0,0,0,0,0,0.052412986755371094,0.022535324096679688,0.0002315044403076172,0.0035505294799804688,0.0013654232025146484,0.011567831039428711
256,0.64,0.5891148325358854,128,156,2,1,140.0,0,0,0,0,0,0.052622079849243164,0.022683382034301758,0.0002315044403076172,0.0035505294799804688,0.0013654232025146484,0.011607885360717773
257,0.64,0.5891148325358854,128,156,2,2,72.0,0,0,0,0,0,0.05312490463256836,0.02283644676208496,0.00032448768615722656,0.0035505294799804688,0.0014214515686035156,0.011653900146484375
258,0.64,0.5891148325358854,130,158,6,5,90.16666666666667,0,0,2,0,0,0.05385398864746094,0.02303147315979004,0.0003266334533691406,0.0037708282470703125,0.0014495849609375,0.011752843856811523
259,0.66,0.5891148325358854,130,158,13,8,115.33333333333333,0,0,0,0,0,0.05445718765258789,0.02327752113342285,0.0003285408020019531,0.0037708282470703125,0.0015006065368652344,0.011865854263305664
260,0.68,0.5891148325358854,131,160,5,2,70.33333333333333,0,0,1,0,0,0.055119991302490234,0.023574352264404297,0.0003306865692138672,0.0038819313049316406,0.0015306472778320312,0.011932849884033203
261,0.68,0.5891148325358854,131,160,14,11,149.35714285714286,0,0,0,0,0,0.0555729866027832,0.02383708953857422,0.00033164024353027344,0.0038819313049316406,0.0015306472778320312,0.012038946151733398
262,0.7,0.5891148325358854,131,160,5,2,71.33333333333333,0,0,0,0,0,0.0559229850769043,0.02404308319091797,0.0003325939178466797,0.0038819313049316406,0.0015306472778320312,0.01209878921508789
263,0.7,0.5891148325358854,131,160,4,1,94.0,0,0,0,0,0,0.05632305145263672,0.02431321144104004,0.00033354759216308594,0.0038819313049316406,0.0015306472778320312,0.012200117111206055
264,0.7,0.5891148325358854,133,162,13,8,80.64285714285714,0,0,1,0,0,0.057102203369140625,0.024590253829956055,0.00033473968505859375,0.004014015197753906,0.0015635490417480469,0.012291908264160156
