Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
1262,,,677,924,49,26,1238.4,0,0,0,0,0,5.342679977416992,1.168562650680542,0.0019216537475585938,0.3516519069671631,0.07907319068908691,3.7294280529022217
1263,,,679,926,50,30,1263.0,0,1,1,0,0,5.3473310470581055,1.1706266403198242,0.001924753189086914,0.35478758811950684,0.07933807373046875,3.7297022342681885
1264,,,680,928,35,27,1264.0,0,0,1,0,0,5.351063013076782,1.172703504562378,0.0019278526306152344,0.35655927658081055,0.07963705062866211,3.729936122894287
1265,,,680,928,53,15,1265.0,0,0,0,0,0,5.353432893753052,1.1743555068969727,0.0019299983978271484,0.35657238960266113,0.07982110977172852,3.730172634124756
1266,,,680,928,38,28,1246.25,0,0,0,0,0,5.355327129364014,1.1759164333343506,0.0019311904907226562,0.3565852642059326,0.07982110977172852,3.7303147315979004
1267,,,682,930,44,27,1267.0,0,1,1,0,0,5.3580992221832275,1.177483320236206,0.0019333362579345703,0.3579845428466797,0.07998228073120117,3.7304513454437256
1268,,,682,930,55,37,1268.0,0,0,0,0,0,5.360465049743652,1.1790895462036133,0.0019345283508300781,0.3580014705657959,0.0801231861114502,3.7306413650512695
1269,,,682,930,55,29,1269.0,0,0,0,0,0,5.36371111869812,1.1814935207366943,0.0019366741180419922,0.3580164909362793,0.08043837547302246,3.730867385864258
1270,,,682,930,41,23,1253.741935483871,0,0,0,0,0,5.365834951400757,1.1832184791564941,0.0019385814666748047,0.3580296039581299,0.08043837547302246,3.7310543060302734
1271,,,682,930,51,31,1255.4651162790697,0,0,0,0,0,5.368238925933838,1.1851716041564941,0.0019407272338867188,0.3580446243286133,0.08043837547302246,3.7312521934509277
1272,,,682,930,40,16,1259.5416666666667,0,0,0,0,0,5.3701770305633545,1.1867995262145996,0.0019419193267822266,0.35805249214172363,0.08043837547302246,3.731391429901123
1273,,,682,930,44,30,1273.0,0,0,0,0,0,5.372225046157837,1.1883563995361328,0.0019431114196777344,0.3580913543701172,0.08057641983032227,3.731510877609253
1274,,,682,930,36,18,1257.6666666666667,0,0,0,0,0,5.373987913131714,1.1898524761199951,0.0019440650939941406,0.35810065269470215,0.08057641983032227,3.7316229343414307
1275,,,682,930,57,36,1255.5686274509803,0,0,0,0,0,5.376190185546875,1.1914277076721191,0.0019462108612060547,0.35811567306518555,0.08057641983032227,3.7319681644439697
1276,,,682,930,50,17,1253.7096774193549,0,0,0,0,0,5.379979848861694,1.194596767425537,0.001949310302734375,0.3581256866455078,0.08057641983032227,3.732321262359619
1277,,,684,932,50,32,1277.0,0,1,0,0,0,5.383096933364868,1.1963489055633545,0.001950979232788086,0.3596062660217285,0.08074760437011719,3.7325210571289062
1278,,,685,934,70,41,1278.0,0,0,1,0,0,5.386651992797852,1.1982388496398926,0.0019540786743164062,0.3612813949584961,0.08099675178527832,3.7327611446380615
1279,,,685,934,46,38,1279.0,0,0,0,0,0,5.3890910148620605,1.2000818252563477,0.0019559860229492188,0.3612980842590332,0.08114767074584961,3.73295521736145
1280,,,685,934,60,27,1280.0,0,0,0,0,0,5.391265869140625,1.201659917831421,0.001956939697265625,0.36133527755737305,0.08128595352172852,3.7331302165985107
1281,,,686,936,52,17,1281.0,0,0,1,0,0,5.394011974334717,1.2032430171966553,0.0019588470458984375,0.3626670837402344,0.08142280578613281,3.733279228210449
1282,,,686,936,38,22,1257.2333333333333,0,0,0,0,0,5.396990060806274,1.2056300640106201,0.001961946487426758,0.36268186569213867,0.08142280578613281,3.7335259914398193
1283,,,687,938,74,45,1283.0,1,1,1,0,0,5.400044918060303,1.2074639797210693,0.0019638538360595703,0.3635425567626953,0.08161187171936035,3.7337608337402344
1284,,,687,938,34,22,1268.6060606060605,0,0,0,0,0,5.401855945587158,1.2089879512786865,0.0019648075103759766,0.3635525703430176,0.08161187171936035,3.733884811401367
1285,,,687,938,58,42,1261.1639344262296,0,0,0,0,0,5.403747081756592,1.2104828357696533,0.001965761184692383,0.3635697364807129,0.08161187171936035,3.7340147495269775
1286,,,687,938,61,25,1268.2857142857142,0,0,0,0,0,5.405639171600342,1.2119848728179932,0.0019669532775878906,0.3636016845703125,0.08161187171936035,3.7341439723968506
1287,,,687,938,37,17,1264.7692307692307,0,0,0,0,0,5.407366991043091,1.2134530544281006,0.0019690990447998047,0.36360979080200195,0.08161187171936035,3.734246015548706
1288,,,687,938,70,56,1275.2077922077922,0,0,0,0,0,5.410136938095093,1.2154881954193115,0.0019719600677490234,0.36368870735168457,0.08161187171936035,3.734464168548584
1289,,,687,938,35,20,1289.0,0,0,0,0,0,5.413577079772949,1.2182462215423584,0.001973867416381836,0.36370062828063965,0.08173584938049316,3.7347300052642822
1290,,,687,938,39,32,1290.0,0,0,0,0,0,5.415787935256958,1.2199251651763916,0.001976490020751953,0.36371564865112305,0.08187079429626465,3.7349138259887695
1291,,,687,938,56,27,1275.8367346938776,0,0,0,0,0,5.4178338050842285,1.221534013748169,0.001978635787963867,0.3637535572052002,0.08187079429626465,3.735077381134033
1292,,,687,938,57,30,1272.6206896551723,0,0,0,0,0,5.421525955200195,1.224419116973877,0.0019805431365966797,0.36380958557128906,0.08187079429626465,3.735377073287964
1293,,,687,938,65,36,1269.4666666666667,0,0,0,0,0,5.42421293258667,1.226198434829712,0.0019826889038085938,0.36394691467285156,0.08187079429626465,3.7357470989227295
1294,,,687,938,47,22,1271.0666666666666,0,0,0,0,0,5.426356077194214,1.2278754711151123,0.001984834671020508,0.36395788192749023,0.08187079429626465,3.735991954803467
1295,,,687,938,41,22,1270.9655172413793,0,0,0,0,0,5.428545951843262,1.2295963764190674,0.0019867420196533203,0.3639798164367676,0.08187079429626465,3.736177921295166
1296,,,689,940,42,29,1296.0,0,0,2,0,0,5.432048082351685,1.2317183017730713,0.001988649368286133,0.36548948287963867,0.08201384544372559,3.736420154571533
1297,,,691,942,74,53,1297.0,0,0,1,0,0,5.435235977172852,1.233372449874878,0.001989603042602539,0.3670220375061035,0.08220791816711426,3.7366223335266113
1298,,,691,942,52,21,1279.7777777777778,0,0,0,0,0,5.437280893325806,1.2350332736968994,0.001990795135498047,0.3670520782470703,0.08220791816711426,3.736772298812866
1299,0.8,0.5922601814321555,691,942,78,61,1299.0,0,0,0,0,0,5.440032958984375,1.236607313156128,0.001992940902709961,0.3670768737792969,0.0823826789855957,3.7369441986083984
1300,,,691,942,46,24,1280.53125,0,0,0,0,0,5.441946029663086,1.2381672859191895,0.0019948482513427734,0.36708784103393555,0.0823826789855957,3.7375404834747314
1301,,,691,942,58,50,1280.0833333333333,0,0,0,0,0,5.444038152694702,1.2398004531860352,0.001996755599975586,0.3671088218688965,0.0823826789855957,3.7377045154571533
1302,,,691,942,47,26,1277.8148148148148,0,0,0,0,0,5.446563005447388,1.2418723106384277,0.0019998550415039062,0.3671417236328125,0.0823826789855957,3.7379021644592285
1303,,,693,944,43,22,1303.0,0,1,1,0,0,5.449810028076172,1.243786334991455,0.0020020008087158203,0.36865735054016113,0.0825495719909668,3.738096237182617
1304,,,694,946,43,30,1304.0,0,0,1,0,0,5.45230507850647,1.2453181743621826,0.002003908157348633,0.3696599006652832,0.08266377449035645,3.738243579864502
1305,,,694,946,52,35,1305.0,0,0,0,0,0,5.45434308052063,1.2468762397766113,0.002006053924560547,0.3696742057800293,0.08277678489685059,3.7383720874786377
1306,,,694,946,43,22,1281.9310344827586,0,0,0,0,0,5.456150054931641,1.248387098312378,0.002007007598876953,0.36968421936035156,0.08277678489685059,3.738485813140869
1307,,,696,948,44,31,1307.0,0,0,2,0,0,5.458813190460205,1.2499191761016846,0.0020079612731933594,0.37108850479125977,0.08288955688476562,3.738598108291626
1308,,,696,948,60,37,1294.3125,0,0,0,0,0,5.460870027542114,1.2515332698822021,0.0020089149475097656,0.37110447883605957,0.08288955688476562,3.7387638092041016
1309,,,696,948,56,37,1287.6938775510205,0,0,0,0,0,5.463387966156006,1.253540277481079,0.0020117759704589844,0.3711216449737549,0.08288955688476562,3.7389745712280273
1310,,,696,948,39,17,1289.0,0,0,0,0,0,5.46563196182251,1.2554354667663574,0.0020139217376708984,0.37113046646118164,0.08288955688476562,3.739142656326294
1311,,,696,948,51,37,1299.7222222222222,0,0,0,0,0,5.467617034912109,1.2570464611053467,0.0020148754119873047,0.37114644050598145,0.08288955688476562,3.739278554916382
1312,,,698,950,48,39,1312.0,0,1,1,0,0,5.470396995544434,1.2585742473602295,0.002015829086303711,0.3725590705871582,0.0830845832824707,3.7393958568573
1313,,,699,952,62,31,1313.0,0,0,1,0,0,5.473031044006348,1.2600891590118408,0.002016782760620117,0.37369346618652344,0.08322882652282715,3.739537477493286
1314,,,700,954,44,24,1314.0,1,1,2,0,0,5.475682020187378,1.2616071701049805,0.002017974853515625,0.3750171661376953,0.08336901664733887,3.739654302597046
1315,,,700,954,50,23,1303.3793103448277,0,0,0,0,0,5.477684259414673,1.2632439136505127,0.002019166946411133,0.375028133392334,0.08336901664733887,3.7398054599761963
1316,,,700,956,65,45,1316.0,1,0,1,0,0,5.480660915374756,1.2652409076690674,0.002021312713623047,0.3752260208129883,0.08359408378601074,3.7400565147399902
1317,,,700,956,39,30,1302.0975609756097,0,0,0,0,0,5.482783079147339,1.2669830322265625,0.002022266387939453,0.37523984909057617,0.08359408378601074,3.74023175239563
1318,,,700,956,59,26,1294.40625,0,0,0,0,0,5.484841823577881,1.2686400413513184,0.0020232200622558594,0.37525177001953125,0.08359408378601074,3.7403855323791504
1319,,,700,956,74,55,1300.037037037037,0,0,0,0,0,5.487076997756958,1.2703008651733398,0.0020253658294677734,0.375274658203125,0.08359408378601074,3.740586996078491
1320,,,702,958,55,31,1320.0,0,0,2,0,0,5.490307092666626,1.2719688415527344,0.0020284652709960938,0.37689781188964844,0.08380126953125,3.740831136703491
1321,,,702,958,53,32,1307.4827586206898,0,0,0,0,0,5.492605209350586,1.2737457752227783,0.002031564712524414,0.3769409656524658,0.08380126953125,3.7410454750061035
1322,,,704,960,44,18,1322.0,0,1,1,0,0,5.496683835983276,1.2756516933441162,0.0020356178283691406,0.37988853454589844,0.08398222923278809,3.741288423538208
1323,,,704,960,57,27,1300.3823529411766,0,0,0,0,0,5.499113082885742,1.277571678161621,0.0020372867584228516,0.379901647567749,0.08398222923278809,3.741525411605835
1324,,,704,960,40,21,1324.0,0,0,0,0,0,5.501337051391602,1.2792656421661377,0.0020394325256347656,0.379915714263916,0.0841372013092041,3.741673231124878
1325,,,704,960,48,26,1304.923076923077,0,0,0,0,0,5.5034589767456055,1.2810096740722656,0.0020415782928466797,0.3799278736114502,0.0841372013092041,3.741835117340088
1326,,,704,960,47,24,1311.159090909091,0,0,0,0,0,5.505393981933594,1.2826008796691895,0.0020432472229003906,0.37993884086608887,0.0841372013092041,3.741969108581543
1327,,,704,960,60,37,1327.0,0,0,0,0,0,5.507529020309448,1.2841796875,0.0020444393157958984,0.37995481491088867,0.08428120613098145,3.742111921310425
1328,,,704,960,42,19,1309.4,0,0,0,0,0,5.509367942810059,1.2856857776641846,0.0020453929901123047,0.37996482849121094,0.08428120613098145,3.7422266006469727
1329,,,704,960,49,32,1306.0238095238096,0,0,0,0,0,5.511385917663574,1.2872874736785889,0.0020475387573242188,0.37998008728027344,0.08428120613098145,3.7423996925354004
1330,,,704,960,34,22,1308.7241379310344,0,0,0,0,0,5.513904094696045,1.289447546005249,0.002050638198852539,0.3799910545349121,0.08428120613098145,3.742574453353882
1331,,,704,960,57,42,1308.5737704918033,0,0,0,0,0,5.516140937805176,1.2912025451660156,0.0020525455474853516,0.38001012802124023,0.08428120613098145,3.742767333984375
1332,,,704,960,55,35,1332.0,0,0,0,0,0,5.518580913543701,1.2930474281311035,0.002054452896118164,0.38002514839172363,0.08442211151123047,3.742955446243286
1333,,,705,962,43,18,1333.0,0,0,1,0,0,5.521406173706055,1.294764518737793,0.0020554065704345703,0.38130688667297363,0.08454489707946777,3.7430965900421143
1334,,,705,962,52,32,1316.3559322033898,0,0,0,0,0,5.523575067520142,1.2965075969696045,0.0020575523376464844,0.3813447952270508,0.08454489707946777,3.7432596683502197
1335,,,706,964,62,32,1335.0,0,0,1,0,0,5.526898145675659,1.298384666442871,0.002060413360595703,0.3826909065246582,0.08475518226623535,3.743466854095459
1336,,,706,964,68,40,1313.0877192982457,0,0,0,0,0,5.529908895492554,1.3006534576416016,0.002063274383544922,0.38274383544921875,0.08475518226623535,3.743795871734619
1337,,,708,966,59,33,1337.0,0,1,2,0,0,5.533112049102783,1.3023896217346191,0.002065420150756836,0.38428282737731934,0.08495092391967773,3.7440056800842285
1338,,,710,968,56,40,1338.0,0,1,0,0,0,5.536125183105469,1.3040626049041748,0.00206756591796875,0.38573336601257324,0.0851278305053711,3.7441747188568115
1339,,,711,970,40,15,1339.0,0,0,1,0,0,5.538758039474487,1.3056578636169434,0.0020685195922851562,0.38694119453430176,0.08524775505065918,3.7443153858184814
1340,,,712,972,65,42,1340.0,0,0,1,0,0,5.54150390625,1.307250738143921,0.002069711685180664,0.3880763053894043,0.08537983894348145,3.7444732189178467
1341,,,712,972,29,16,1324.8695652173913,0,0,0,0,0,5.5434300899505615,1.308880090713501,0.002071857452392578,0.38808465003967285,0.08537983894348145,3.7446229457855225
1342,,,712,972,55,45,1324.6515151515152,0,0,0,0,0,5.545932054519653,1.3108301162719727,0.002075672149658203,0.3881056308746338,0.08537983894348145,3.744831085205078
1343,,,712,972,47,11,1332.6666666666667,0,0,0,0,0,5.548206090927124,1.3126981258392334,0.0020775794982910156,0.38811373710632324,0.08537983894348145,3.7450318336486816
1344,,,712,972,42,19,1328.48,0,0,0,0,0,5.550438165664673,1.3145742416381836,0.002079486846923828,0.3881237506866455,0.08537983894348145,3.745194673538208
1345,,,712,972,60,45,1322.0919540229886,0,0,0,0,0,5.552601099014282,1.31624436378479,0.002081632614135742,0.38817667961120605,0.08537983894348145,3.7453606128692627
1346,,,712,974,40,20,1346.0,0,0,1,0,0,5.555178880691528,1.3178715705871582,0.0020835399627685547,0.3892064094543457,0.0855095386505127,3.7454874515533447
1347,,,714,976,45,30,1347.0,0,1,0,0,0,5.5580620765686035,1.3195123672485352,0.002085447311401367,0.3906283378601074,0.08566761016845703,3.745643138885498
1348,,,715,978,46,27,1348.0,0,1,1,0,0,5.5608391761779785,1.3211171627044678,0.0020875930786132812,0.3919510841369629,0.0858154296875,3.74579119682312
1349,,,716,980,57,25,1349.0,0,0,1,0,0,5.564197063446045,1.3229920864105225,0.0020904541015625,0.3935678005218506,0.08595657348632812,3.7460312843322754
1350,,,716,980,44,21,1326.3235294117646,0,0,0,0,0,5.566365003585815,1.324634075164795,0.002092599868774414,0.3935849666595459,0.08595657348632812,3.7462265491485596
1351,,,716,980,43,24,1327.375,0,0,0,0,0,5.568449974060059,1.32633638381958,0.002094745635986328,0.39359617233276367,0.08595657348632812,3.7464065551757812
1352,,,718,982,49,38,1352.0,0,0,2,0,0,5.5715250968933105,1.3279774188995361,0.002096414566040039,0.395294189453125,0.08613872528076172,3.7465524673461914
1353,,,718,982,66,31,1353.0,0,0,0,0,0,5.573886156082153,1.3296794891357422,0.0020995140075683594,0.3953092098236084,0.08629465103149414,3.746750593185425
1354,,,720,984,78,19,1354.0,0,1,0,0,0,5.576979160308838,1.3313915729522705,0.0021016597747802734,0.3967142105102539,0.08643269538879395,3.746952772140503
1355,,,722,986,55,29,1355.0,0,1,2,0,0,5.580729007720947,1.3333535194396973,0.0021047592163085938,0.39867234230041504,0.08669090270996094,3.7471797466278076
1356,,,722,986,41,25,1356.0,0,0,0,0,0,5.583161115646362,1.335193395614624,0.002106904983520508,0.3986854553222656,0.08682680130004883,3.7473719120025635
1357,,,724,988,34,19,1357.0,0,0,2,0,0,5.5860419273376465,1.3368394374847412,0.002109050750732422,0.40022850036621094,0.0869596004486084,3.74751877784729
1358,,,726,990,75,51,1358.0,0,1,0,0,0,5.589568853378296,1.3387155532836914,0.002112150192260742,0.40190744400024414,0.08716559410095215,3.747753620147705
1359,,,726,990,58,28,1342.8484848484848,0,0,0,0,0,5.591768980026245,1.3404817581176758,0.0021142959594726562,0.4019193649291992,0.08716559410095215,3.7479333877563477
1360,,,727,992,42,15,1360.0,0,0,1,0,0,5.594432830810547,1.3421368598937988,0.0021162033081054688,0.4030344486236572,0.08728861808776855,3.748082399368286
1361,,,728,994,36,21,1361.0,0,0,1,0,0,5.597294092178345,1.3439216613769531,0.0021181106567382812,0.40426039695739746,0.08742189407348633,3.7482292652130127
1362,,,728,994,55,40,1343.274193548387,0,0,0,0,0,5.599687099456787,1.34572172164917,0.0021200180053710938,0.404280424118042,0.08742189407348633,3.7484915256500244
1363,,,728,994,53,35,1347.591836734694,0,0,0,0,0,5.601779222488403,1.3473906517028809,0.0021209716796875,0.4042954444885254,0.08742189407348633,3.7486677169799805
1364,,,728,994,60,33,1346.7380952380952,0,0,0,0,0,5.603793144226074,1.3490104675292969,0.0021219253540039062,0.4043095111846924,0.08742189407348633,3.7488064765930176
1365,,,728,994,64,27,1340.8529411764705,0,0,0,0,0,5.606210947036743,1.35097336769104,0.0021238327026367188,0.40432238578796387,0.08742189407348633,3.748962640762329
1366,,,729,996,71,53,1366.0,1,0,2,0,0,5.609399080276489,1.3528332710266113,0.002124786376953125,0.4053385257720947,0.08764171600341797,3.7491579055786133
1367,,,729,996,54,24,1345.2820512820513,0,0,0,0,0,5.611860990524292,1.3546772003173828,0.0021266937255859375,0.4053523540496826,0.08764171600341797,3.749502182006836
1368,,,729,996,49,39,1368.0,0,0,0,0,0,5.614406108856201,1.356581449508667,0.00212860107421875,0.40537142753601074,0.08780074119567871,3.7496957778930664
1369,,,729,996,48,32,1352.4615384615386,0,0,0,0,0,5.616931915283203,1.3586094379425049,0.0021317005157470703,0.40538930892944336,0.08780074119567871,3.749908685684204
1370,,,729,996,65,39,1346.6352941176472,0,0,0,0,0,5.619614124298096,1.3606445789337158,0.0021333694458007812,0.40545034408569336,0.08780074119567871,3.750140905380249
1371,,,729,996,68,29,1346.5365853658536,0,0,0,0,0,5.622100830078125,1.3625977039337158,0.0021343231201171875,0.40546727180480957,0.08780074119567871,3.750347137451172
1372,,,729,996,33,19,1357.741935483871,0,0,0,0,0,5.6242640018463135,1.3644475936889648,0.0021364688873291016,0.40548038482666016,0.08780074119567871,3.7504796981811523
1373,,,731,998,53,36,1373.0,0,1,1,0,0,5.627924203872681,1.3663575649261475,0.0021386146545410156,0.4074745178222656,0.08802580833435059,3.750650644302368
1374,,,733,1000,47,24,1374.0,0,1,0,0,0,5.631531000137329,1.368438482284546,0.002141714096069336,0.4091794490814209,0.08821988105773926,3.750870704650879
1375,,,732,1000,74,48,1375.0,0,1,0,0,2,5.636754035949707,1.3703484535217285,0.003918886184692383,0.41059350967407227,0.08843612670898438,3.7510929107666016
1376,,,732,1000,73,56,1376.0,0,1,0,0,2,5.642060995101929,1.372190237045288,0.005750894546508789,0.4122772216796875,0.08865499496459961,3.7512810230255127
